id,sessionid,watersenid,content,sentiment_key
325,00ae5f56b7d2b6a4d9faf71c96dc225d,0,你好，昨天咨询过，今天还没有货，帮我申请退货可以吗，我这边无法操作退货，你们这边可以吗,1
326,00ae5f56b7d2b6a4d9faf71c96dc225d,1,亲这边可以有货先发要吗,1
327,00ae5f56b7d2b6a4d9faf71c96dc225d,0,什么有货，等不了了，可以都不要了吗，没人接货了,1
330,00ae5f56b7d2b6a4d9faf71c96dc225d,1,好的,1
331,00ae5f56b7d2b6a4d9faf71c96dc225d,0,春节后回来就都坏了，请帮我申请退货吧,0
332,00ae5f56b7d2b6a4d9faf71c96dc225d,1,您的订单拦截成功，财务正在进行退款审核，请耐心等待，亲这边等待退款恩,2
333,00ae5f56b7d2b6a4d9faf71c96dc225d,0,好的，辛苦了,2
334,00ae5f56b7d2b6a4d9faf71c96dc225d,1,请问还有其他还可以帮到您的吗,2
335,00ae5f56b7d2b6a4d9faf71c96dc225d,0,没有了，新年快乐,2
337,00aeb946911863cf98babff3382c20ef,0,我订单怎么紧到不退款呀，申请了一直不更新,0
340,00aeb946911863cf98babff3382c20ef,1,亲爱的客户，还麻烦您提供下订单号，妹子这边给您查询哦,2
341,00aeb946911863cf98babff3382c20ef,0,这个，两个包，这两个，查询到没有,0
342,00aeb946911863cf98babff3382c20ef,1,商品正在退回的途中了哦，退回后给您退款大概天左右，请您放心，小妹也会帮您跟进配送至订单签收完成的,2
343,00aeb946911863cf98babff3382c20ef,0,好的,1
344,00aeb946911863cf98babff3382c20ef,1,请问还有其他还可以帮到您的吗,2
346,00aefb5585b7afbb2e85334ac8cf12f0,0,上次通了电话，把之前的换货改成退货了,1
347,00aefb5585b7afbb2e85334ac8cf12f0,1,您好，请问有什么可以帮您,1
348,00aefb5585b7afbb2e85334ac8cf12f0,0,然后拍了新的，结果今天又看到发货通知了,1
349,00aefb5585b7afbb2e85334ac8cf12f0,1,请您提供一下订单号好吗,1
350,00aefb5585b7afbb2e85334ac8cf12f0,0,麻烦查下通话记录，现在正要发货的那个给取消了，订单号，电话也打不通，预约也约不上，只能通过文字客服了,1
351,00aefb5585b7afbb2e85334ac8cf12f0,1,取消了,1
352,00aefb5585b7afbb2e85334ac8cf12f0,0,好咧，多谢啦，小红花一朵,2
353,00aefb5585b7afbb2e85334ac8cf12f0,1,请问还有其他还可以帮到您的吗,2
354,00b9f6b008de490fbf9e6ddfb6b49b7b,0,如果我用京东的钱，开发票的候不会显示是京东的钱啊,1
355,00b9f6b008de490fbf9e6ddfb6b49b7b,1,就不会开票了，因为买卡开过了,1
356,00b9f6b008de490fbf9e6ddfb6b49b7b,0,嗷嗷，那，优惠券付款，开发票是原价还是优惠后的,1
357,00b9f6b008de490fbf9e6ddfb6b49b7b,1,优惠后，只开实际支付的因为我们要交税,1
358,00b9f6b008de490fbf9e6ddfb6b49b7b,0,嗷嗷,1
359,00b9f6b008de490fbf9e6ddfb6b49b7b,1,遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2
360,00bec2a54098ca0f572f255fd170b91d,0,请问这个要什么候才有货,1
361,00bec2a54098ca0f572f255fd170b91d,1,您这个商品目前是没有库存呢在外帮您调货预计天的呢,1
362,00bec2a54098ca0f572f255fd170b91d,0,好的，谢谢,2
363,00bec2a54098ca0f572f255fd170b91d,1,请问还有其他还可以帮到您的吗,2
364,00bec2a54098ca0f572f255fd170b91d,0,没事了,2
365,00c2730f3f2a81d36efd0ad7103ba755,0,以为我的手机掉了，收不到信息，如果货到目的请你们打个电话给我，号码是,1
366,00c2730f3f2a81d36efd0ad7103ba755,1,手机号码，订单显示是这个,1
367,00c2730f3f2a81d36efd0ad7103ba755,0,以前是这个，因为我的手机掉了，收不到信息，可不可以货到候打这个电话号码,1
368,00c2730f3f2a81d36efd0ad7103ba755,1,联系电话，您可以联系下快递,1
369,00c2730f3f2a81d36efd0ad7103ba755,0,好的谢谢,2
370,00c2730f3f2a81d36efd0ad7103ba755,1,请问还有其他还可以帮到您的吗,2
371,00c2730f3f2a81d36efd0ad7103ba755,0,暂没有，谢谢,2
372,00c8ac0dfeb5003ba8b979be31d8fae5,0,我下单的候购买了安装服务怎么在订单里没有查询到,1
373,00c8ac0dfeb5003ba8b979be31d8fae5,1,马上核实情况，请您稍等哈，哪个订单呢这个订单没有显示有安装服务,1
374,00c8ac0dfeb5003ba8b979be31d8fae5,0,我记得我购买了啊,0
375,00c8ac0dfeb5003ba8b979be31d8fae5,1,没有显示有这个商品呢,1
376,00c8ac0dfeb5003ba8b979be31d8fae5,0,额这是什么情况,0
377,00c8ac0dfeb5003ba8b979be31d8fae5,1,如果您选择了安装服务订单就会显示的,1
378,00c8ac0dfeb5003ba8b979be31d8fae5,0,好吧,0
379,00c8ac0dfeb5003ba8b979be31d8fae5,1,请问还有其他还可以帮到您的吗,2
380,00d0cfd9d89921891eded2753da5e638,0,这个可以按送到不,1
381,00d0cfd9d89921891eded2753da5e638,1,马上核实情况，请您稍等哈,1
382,00d0cfd9d89921891eded2753da5e638,0,好好的,1
383,00d0cfd9d89921891eded2753da5e638,1,亲爱的您购买的是自营商品，您提交订单后，订单详情页会有商品的预计送货，还请您再耐心等待一下哦,2
384,00d0cfd9d89921891eded2753da5e638,0,好的,1
385,00d0cfd9d89921891eded2753da5e638,1,妹子这边也会帮您跟进直到您签收为止哦，还请您放心哈请问还有其他还可以帮到您的吗,2
386,00d0cfd9d89921891eded2753da5e638,0,好的，没有了，不用了,2
387,00d0cfd9d89921891eded2753da5e638,1,亲爱哒，来都来了，用你发财的小手给我一个评价吧，谢谢,2
388,00d4d391b96e9b6a7a353b70aeb615b6,0,这个什么候送呀,1
389,00d4d391b96e9b6a7a353b70aeb615b6,1,您好，还请您稍等，马上为您查询,1
390,00d4d391b96e9b6a7a353b70aeb615b6,0,不是，,1
391,00d4d391b96e9b6a7a353b70aeb615b6,1,不是这个的吗，您的订单已到达接到通知，爆仓导致物流延迟的亲，请您谅解下的呢，这边已经在进行清场了呢，会尽快安排进行配送的哦,1
392,00d4d391b96e9b6a7a353b70aeb615b6,0,哦，好的,1
393,00d4d391b96e9b6a7a353b70aeb615b6,1,请问还有其他还可以帮到您的吗,2
394,00d4d391b96e9b6a7a353b70aeb615b6,0,没了谢谢,2
395,00d4d391b96e9b6a7a353b70aeb615b6,1,不客气的，您的满意是我们的追求期待能再次为您服务，缘聚缘散缘如水，背负万丈尘寰，只为一句，等待下一次相逢，还请您空闲击满意度评价为我加油，也好让我们能再续良缘哦谢谢您哦,2
397,00dc163b1273be31d85dea16a0ad1e77,0,换货进度怎么这么慢啊，昨天送到自提看着师傅运走，快递一直是装箱,0
398,00dc163b1273be31d85dea16a0ad1e77,1,这边今天到的售后呢，亲爱的，您的这个售后肯定是要好好检测的，还请您放心哟，售后这边会好好处理的哟,2
399,00dc163b1273be31d85dea16a0ad1e77,0,不是主要是我急着要用然后过两天要回老家，已经到售后了吗,0
400,00dc163b1273be31d85dea16a0ad1e77,1,对的,1
401,00dc163b1273be31d85dea16a0ad1e77,0,那怎么没更新动态,0
402,00dc163b1273be31d85dea16a0ad1e77,1,是您的暂还未更新，您先不要着急呢这边今天到货之后会安排检测的,1
403,00dc163b1273be31d85dea16a0ad1e77,0,尽快吧我等着用原来的坏了,0
404,00dc163b1273be31d85dea16a0ad1e77,1,辛苦您等待下哦,2
407,00ddb11ff48d47d08dd4ea8bd4a299a0,0,请问一下，我昨天早上拍的油烟机燃气灶，怎么还没有发货,0
408,00ddb11ff48d47d08dd4ea8bd4a299a0,1,小妹为您看看，您稍等哦,1
409,00ddb11ff48d47d08dd4ea8bd4a299a0,0,好的,1
410,00ddb11ff48d47d08dd4ea8bd4a299a0,1,亲爱的商品需要送货前一天才会出库的哦,2
411,00ddb11ff48d47d08dd4ea8bd4a299a0,0,能不能帮忙催一下，家里装修，网上拍东西都是今天拍第二天就发货了，这个也太慢了吧,0
412,00ddb11ff48d47d08dd4ea8bd4a299a0,1,亲爱的显示您订单的预计到达是左右的呢,2
413,00ddb11ff48d47d08dd4ea8bd4a299a0,0,好吧，没有了，谢谢,2
414,00ddb11ff48d47d08dd4ea8bd4a299a0,1,您太客气了呢，这都是我应该做呢的还辛苦您给小妹打个评价呢击表情栏旁边的+哦,2
415,00e92b70ff40103733ac77aaa56e876d,0,不是，新疆巴音郭楞州库尔勒市新城北路东岸美庐栋单元503,1
418,00e92b70ff40103733ac77aaa56e876d,1,是无法更改的很抱歉，您的订单已出库配送了呢很抱歉,1
419,00e92b70ff40103733ac77aaa56e876d,0,能不送嘛,1
420,00e92b70ff40103733ac77aaa56e876d,1,您可以取消订单，我们给您处理拦截退货退款的哈,1
421,00e92b70ff40103733ac77aaa56e876d,0,我已经申请了,1
422,00e92b70ff40103733ac77aaa56e876d,1,好滴，可以了我们给您处理好了，您不要担心，也可以重新下单,2
423,00e92b70ff40103733ac77aaa56e876d,0,好的,1
424,00e92b70ff40103733ac77aaa56e876d,1,请问还有其他还可以帮到您的吗,2
425,00ee48d1d2cf435de0214317108205d7,1,请问有什么可以帮您,2
426,00ee48d1d2cf435de0214317108205d7,0,电视坏了可以维修吗,1
427,00ee48d1d2cf435de0214317108205d7,1,售后服务电话，可以拨打售后电话的哦,2
428,00ee48d1d2cf435de0214317108205d7,0,可以直接在京东申请售后吗,1
429,00ee48d1d2cf435de0214317108205d7,1,打开京东我的客户服务申请售后的呢,1
430,00ee48d1d2cf435de0214317108205d7,0,超过一年申请售后要收费吗,1
431,00ee48d1d2cf435de0214317108205d7,1,本产品全国联保，享受三包服务，质保期为，一年质保本产品提供上门安装调试提供上门检测和维修等售后服务，自收到商品之日起，如您所购买家电商品出现质量问题，请先联系厂家进行检测，凭厂商提供的故障检测证明，在我的京东客户服务返修退换货页面提交退换申请，将有专业售后人员提供服务京东承诺您，天内产品出现质量问题可退货，天内产品出现质量问题可换货，超过天按国家三包规定享受服务您可以查询本品牌在各售后服务中心的联系方式，请击这儿查询品牌官方网，售后服务电话，这是售后保障的哈您也是可以先拨打一下售后电话的呢,1
432,00ee48d1d2cf435de0214317108205d7,0,我想要申请售后服务,1
433,00ee48d1d2cf435de0214317108205d7,1,打开京东我的客户服务申请售后的呢,1
434,00ee48d1d2cf435de0214317108205d7,0,好的,1
435,00fc9e9e34cd96d8aaf6da99a69e8041,0,订单号，中的二支笔还未收到，其他物品都已收到，请帮助查一下原因,1
436,00fc9e9e34cd96d8aaf6da99a69e8041,1,您好，请问有什么可以帮您，亲您一个收到两个包裹对吗,1
437,00fc9e9e34cd96d8aaf6da99a69e8041,0,是的，收到两个纸箱，都是文件夹，没有笔,1
438,00fc9e9e34cd96d8aaf6da99a69e8041,1,您稍等，亲您收到的候包装完好吗,1
439,00fc9e9e34cd96d8aaf6da99a69e8041,0,好的,1
440,00fc9e9e34cd96d8aaf6da99a69e8041,1,这边帮您补发可以吗,2
441,00fc9e9e34cd96d8aaf6da99a69e8041,0,可以,1
442,00fc9e9e34cd96d8aaf6da99a69e8041,1,收货上海亲是这个对吧,1
443,00fc9e9e34cd96d8aaf6da99a69e8041,0,对的，谢谢,2
444,00fc9e9e34cd96d8aaf6da99a69e8041,1,好的,1
445,0103bb5ba09e57a1713b4f06dc1df8d8,0,此订单白条已取消，但是白条任然在还款,1
446,0103bb5ba09e57a1713b4f06dc1df8d8,1,您看下是不是显示退款抵充,1
447,0103bb5ba09e57a1713b4f06dc1df8d8,0,显示已入账,1
448,0103bb5ba09e57a1713b4f06dc1df8d8,1,是的哦，这样的不需要还款的,1
449,0103bb5ba09e57a1713b4f06dc1df8d8,0,此白条，已取消，但是在还款，怎么处理呢,1
450,0103bb5ba09e57a1713b4f06dc1df8d8,1,是不是显示已入账的，这样显示的不需要再还款的,1
451,0103bb5ba09e57a1713b4f06dc1df8d8,0,好的，谢谢你了,2
452,0103bb5ba09e57a1713b4f06dc1df8d8,1,请问还有其他还可以帮到您的吗,2
454,01057c1b1a15b8fa4e9d56fbda79f1a3,0,我看着不能出库,1
455,01057c1b1a15b8fa4e9d56fbda79f1a3,1,好的，请您稍等，这边咨询不是一对一，同需要回复多个消息，我会尽快回复您,1
456,01057c1b1a15b8fa4e9d56fbda79f1a3,0,请尽快,1
459,01057c1b1a15b8fa4e9d56fbda79f1a3,1,请问还有其他还可以帮到您的吗,2
460,010619ee3ff84ff1aa7951cbc976da9b,0,人工，你好这个件能过几天再送吗，我不在家,1
461,010619ee3ff84ff1aa7951cbc976da9b,1,您好，还请您稍等，马上为您查询请问是这个商品吗,1
462,010619ee3ff84ff1aa7951cbc976da9b,0,是的呢，可以吗,1
463,010619ee3ff84ff1aa7951cbc976da9b,1,已经配送了，建议您这边可以直接联系他们的呢,1
464,010619ee3ff84ff1aa7951cbc976da9b,0,我联系过了，他说东西还在配送，那我收不到了干脆过两天送来,0
465,010619ee3ff84ff1aa7951cbc976da9b,1,哦哦，他们可以延迟天左右的呢，您让他们放在延迟下的呢,1
466,010619ee3ff84ff1aa7951cbc976da9b,0,你说下吧我打过电话了现在不方便，麻烦了,1
467,010619ee3ff84ff1aa7951cbc976da9b,1,好的，我联系了了，如果可以会帮您延迟如果没法的只有取消了呢，已经告知了，辛苦注意接听电话，缘聚缘散缘如水，背负万丈尘寰，只为一句，等待下一次相逢，还请您空闲击满意度评价为我加油，也好让我们能再续良缘哦谢谢您哦,2
468,01090c4edf234527bde361491cc079e8,0,我有一个订单，已收货，但一直显示配送中,0
469,01090c4edf234527bde361491cc079e8,1,亲爱的客户，APP端麻烦您击对话框右下角的+，击订单后，选择一下您需要咨询的订单哦，PC端在我的订单复制下哦，小妹这边帮您查询一下哦，还请您稍等，马上为您查询是什么候签收的呢,2
470,01090c4edf234527bde361491cc079e8,0,应该就是号,1
471,01090c4edf234527bde361491cc079e8,1,好的我发给配送尽快处理下的呢,1
472,01090c4edf234527bde361491cc079e8,0,好的,1
473,01090c4edf234527bde361491cc079e8,1,请问还有其他还可以帮到您的吗,2
474,010e39072ac77fd2eb310e5b767f72fa,0,我昨天拍的，怎么还不发货啊，显示从外调拨，这得多长,0
475,010e39072ac77fd2eb310e5b767f72fa,1,如果商品处于可调配的状态说明此商品是本仓库无货，可以特殊调货的，一般的预计是天的，还请您耐心等待不要取消订单，您当下单的候库存已经不足，同一秒钟下单人数有超过库存，会有部分客户处于预定状态的例如商品只有台，但是同下单有人，就会有人处于预定，再下一秒就无法下单了这批预定客户，我们会优先发货的，您请放心,2
476,010e39072ac77fd2eb310e5b767f72fa,0,天收到,1
477,010e39072ac77fd2eb310e5b767f72fa,1,是的,1
478,010e39072ac77fd2eb310e5b767f72fa,0,好吧，能不能快一，电话坏了，很不方便,0
479,010e39072ac77fd2eb310e5b767f72fa,1,好的，遇到像您这样宽容的客户真是对我莫大的支持呢还辛苦您击+给小妹评价下天凉了哦要多多注意保暖哦,2
480,011495033f6fbdc6a7006e12636cb357,0,还没发货,0
481,011495033f6fbdc6a7006e12636cb357,1,马上核实情况，请您稍等哈,2
482,011495033f6fbdc6a7006e12636cb357,0,客服没反应，请帮忙联系一下，谢谢,2
483,011495033f6fbdc6a7006e12636cb357,1,正常天到达的哦,2
484,011495033f6fbdc6a7006e12636cb357,0,是还没发货,1
485,011495033f6fbdc6a7006e12636cb357,1,是的哦,2
486,011495033f6fbdc6a7006e12636cb357,0,帮我问问什么情况，我联系没反应,0
487,011495033f6fbdc6a7006e12636cb357,1,这边会尽快安排的哦，您先等待呢,2
488,011495033f6fbdc6a7006e12636cb357,0,好的,1
489,011495033f6fbdc6a7006e12636cb357,1,请问还有其他还可以帮到您的吗,2
490,011495033f6fbdc6a7006e12636cb357,0,就这个问题，谢谢,2
492,011896ab31ddb9ee7f2bd986b4c9ec75,0,申请退货成功了吗，好像没退款呀,0
493,011896ab31ddb9ee7f2bd986b4c9ec75,1,京东处理退款后期个工作日银行个工作日请您注意查收退款,1
494,011896ab31ddb9ee7f2bd986b4c9ec75,0,嗯，谢谢,2
495,011896ab31ddb9ee7f2bd986b4c9ec75,1,不客气的,2
496,011896ab31ddb9ee7f2bd986b4c9ec75,0,没啦,2
497,011be6b00d17c4742c1e8d31253e8245,0,这个订单，我退货了，但是款没退回啊，你帮我查询一下，这个订单我不小心删除了，我怎么操作才能退款,1
498,011be6b00d17c4742c1e8d31253e8245,1,稍等小妹帮您看一下哈,2
499,011be6b00d17c4742c1e8d31253e8245,0,好的谢谢你,2
500,011be6b00d17c4742c1e8d31253e8245,1,小妹这边帮您申请退款您稍等哈,2
501,011be6b00d17c4742c1e8d31253e8245,0,好的,1
502,011be6b00d17c4742c1e8d31253e8245,1,已经帮您申请了呢,2
503,011be6b00d17c4742c1e8d31253e8245,0,多久才能退款成功,1
504,011be6b00d17c4742c1e8d31253e8245,1,商品退回仓库就会给您退款呢,1
505,011be6b00d17c4742c1e8d31253e8245,0,我怎么能查到退回仓库，我这边订单删除了，还能查询吗，我是不是只能等了吧,1
506,011be6b00d17c4742c1e8d31253e8245,1,这边退款以后会有短信通知您的呢，预计天的呢,1
507,011be6b00d17c4742c1e8d31253e8245,0,谢谢你，没问题了,2
508,011be94b42216ad935b32984590a7d4f,0,这花不要了,0
509,011be94b42216ad935b32984590a7d4f,1,订单申请退款哦,1
510,011be94b42216ad935b32984590a7d4f,0,好的，那你们能召回吗，再送就很浪费资源了,1
511,011be94b42216ad935b32984590a7d4f,1,可以拒收商品返回仓库退款,1
512,011be94b42216ad935b32984590a7d4f,0,"那可以不拒签不要了吗，刚买没多久,出库也太快了",1
